size,time,cp_to_scratch,filesystem,branches,process,hostname,filename
2140040420,759.65,true,zfs,-1,true,scorpion28.spa.umn.edu,anTGCtree_data_186.root
2014951129,78.113,false,hdfs,-1,true,scorpion28.spa.umn.edu,anTGCtree_data_253.root
2411599065,1543.86,true,zfs,-1,true,scorpion29.spa.umn.edu,anTGCtree_data_588.root
2973973685,2814.01,true,zfs,-1,true,scorpion8.spa.umn.edu,anTGCtree_data_31.root
2204847262,2182.8,true,zfs,-1,true,scorpion31.spa.umn.edu,anTGCtree_data_633.root
2549251233,110.24,false,hdfs,-1,true,scorpion36.spa.umn.edu,anTGCtree_data_646.root
1710016836,1241.69,true,hdfs,-1,true,scorpion37.spa.umn.edu,anTGCtree_data_79.root
2463700642,2781.39,true,zfs,-1,true,scorpion31.spa.umn.edu,anTGCtree_data_141.root
2417763672,2576.52,true,zfs,-1,true,scorpion25.spa.umn.edu,anTGCtree_data_69.root
2365443116,97.4116,false,hdfs,-1,true,scorpion32.spa.umn.edu,anTGCtree_data_339.root
2559386591,977.676,true,hdfs,-1,true,scorpion44.spa.umn.edu,anTGCtree_data_376.root
2941051743,1534.21,true,zfs,-1,true,scorpion36.spa.umn.edu,anTGCtree_data_332.root
2516212399,2181.32,true,zfs,-1,true,scorpion40.spa.umn.edu,anTGCtree_data_674.root
2335697475,2745.63,true,zfs,-1,true,scorpion19.spa.umn.edu,anTGCtree_data_359.root
2595536131,1370.49,true,hdfs,-1,true,scorpion34.spa.umn.edu,anTGCtree_data_59.root
2304549477,92.5488,false,hdfs,-1,true,scorpion26.spa.umn.edu,anTGCtree_data_443.root
3218051189,156.531,false,hdfs,-1,true,scorpion4.spa.umn.edu,anTGCtree_data_482.root
2720606810,638.55,true,zfs,-1,true,scorpion44.spa.umn.edu,anTGCtree_data_88.root
2794253209,2487.61,true,zfs,-1,true,scorpion38.spa.umn.edu,anTGCtree_data_529.root
3295505663,296.893,true,hdfs,-1,true,scorpion8.spa.umn.edu,anTGCtree_data_139.root
2132634831,122.906,true,hdfs,-1,true,scorpion40.spa.umn.edu,anTGCtree_data_211.root
2473689089,177.363,true,hdfs,-1,true,scorpion2.spa.umn.edu,anTGCtree_data_713.root
2335650197,109.503,false,hdfs,-1,true,scorpion4.spa.umn.edu,anTGCtree_data_759.root
2966125962,569.795,true,hdfs,-1,true,scorpion44.spa.umn.edu,anTGCtree_data_688.root
1923231529,306.954,true,hdfs,-1,true,scorpion38.spa.umn.edu,anTGCtree_data_185.root
2833898428,2832.33,true,zfs,-1,true,scorpion8.spa.umn.edu,anTGCtree_data_370.root
2175779242,498.263,true,hdfs,-1,true,scorpion36.spa.umn.edu,anTGCtree_data_635.root
2594351211,103.093,false,hdfs,-1,true,scorpion25.spa.umn.edu,anTGCtree_data_417.root
2195824852,325.616,true,hdfs,-1,true,scorpion36.spa.umn.edu,anTGCtree_data_308.root
2374340479,2293.57,true,zfs,-1,true,scorpion19.spa.umn.edu,anTGCtree_data_784.root
2899750614,1304.84,true,hdfs,-1,true,scorpion26.spa.umn.edu,anTGCtree_data_8.root
2645603941,330.584,true,zfs,-1,true,scorpion34.spa.umn.edu,anTGCtree_data_15.root
2785231819,133.527,false,hdfs,-1,true,scorpion2.spa.umn.edu,anTGCtree_data_654.root
2642483206,1264.93,true,zfs,-1,true,scorpion2.spa.umn.edu,anTGCtree_data_623.root
2672763758,2751.42,true,zfs,-1,true,scorpion8.spa.umn.edu,anTGCtree_data_301.root
2016224435,1036.05,true,hdfs,-1,true,scorpion27.spa.umn.edu,anTGCtree_data_384.root
1904811070,70.6885,false,hdfs,-1,true,scorpion27.spa.umn.edu,anTGCtree_data_349.root
2504932171,2327.04,true,zfs,-1,true,scorpion40.spa.umn.edu,anTGCtree_data_68.root
1393492921,428.293,true,zfs,-1,true,scorpion44.spa.umn.edu,anTGCtree_data_218.root
2956848231,2320.04,true,zfs,-1,true,scorpion27.spa.umn.edu,anTGCtree_data_725.root
2442263588,130.974,false,hdfs,-1,true,scorpion32.spa.umn.edu,anTGCtree_data_550.root
2607268085,1249.23,true,hdfs,-1,true,scorpion36.spa.umn.edu,anTGCtree_data_513.root
2537734261,612.7,true,hdfs,-1,true,scorpion44.spa.umn.edu,anTGCtree_data_94.root
2273095683,637.805,true,zfs,-1,true,scorpion42.spa.umn.edu,anTGCtree_data_101.root
2655052742,2546.53,true,zfs,-1,true,scorpion32.spa.umn.edu,anTGCtree_data_598.root
2651833532,108.42,false,hdfs,-1,true,scorpion43.spa.umn.edu,anTGCtree_data_11.root
2715488424,104.705,false,hdfs,-1,true,scorpion36.spa.umn.edu,anTGCtree_data_243.root
2908058909,1102.49,true,zfs,-1,true,scorpion34.spa.umn.edu,anTGCtree_data_178.root
2259591115,105.081,false,hdfs,-1,true,scorpion32.spa.umn.edu,anTGCtree_data_512.root
2900625438,1761.42,true,hdfs,-1,true,scorpion35.spa.umn.edu,anTGCtree_data_584.root
2734670461,165.39,true,hdfs,-1,true,scorpion27.spa.umn.edu,anTGCtree_data_133.root
2770476308,637.254,true,hdfs,-1,true,scorpion28.spa.umn.edu,anTGCtree_data_242.root
2622652363,1071.67,true,hdfs,-1,true,scorpion4.spa.umn.edu,anTGCtree_data_269.root
2563572106,120.886,false,hdfs,-1,true,scorpion37.spa.umn.edu,anTGCtree_data_539.root
2072138080,154.904,false,hdfs,-1,true,scorpion43.spa.umn.edu,anTGCtree_data_65.root
2498578591,2790.14,true,zfs,-1,true,scorpion31.spa.umn.edu,anTGCtree_data_145.root
2339982738,770.893,true,hdfs,-1,true,scorpion41.spa.umn.edu,anTGCtree_data_793.root
3153591106,2043.3,true,zfs,-1,true,scorpion29.spa.umn.edu,anTGCtree_data_3.root
2910043935,760.695,true,zfs,-1,true,scorpion40.spa.umn.edu,anTGCtree_data_626.root
2113101695,86.5921,false,hdfs,-1,true,scorpion26.spa.umn.edu,anTGCtree_data_342.root
2697213276,699.241,true,hdfs,-1,true,scorpion41.spa.umn.edu,anTGCtree_data_38.root
2749762684,3284.36,true,zfs,-1,true,scorpion39.spa.umn.edu,anTGCtree_data_679.root
3184035849,2250.56,true,zfs,-1,true,scorpion27.spa.umn.edu,anTGCtree_data_722.root
3032286989,735.489,true,zfs,-1,true,scorpion44.spa.umn.edu,anTGCtree_data_220.root
2586279535,693.304,true,hdfs,-1,true,scorpion42.spa.umn.edu,anTGCtree_data_97.root
2670919200,505.931,true,hdfs,-1,true,scorpion36.spa.umn.edu,anTGCtree_data_52.root
2748137809,148.532,false,hdfs,-1,true,scorpion28.spa.umn.edu,anTGCtree_data_555.root
2419398422,97.3589,false,hdfs,-1,true,scorpion44.spa.umn.edu,anTGCtree_data_112.root
2556963426,2546,true,zfs,-1,true,scorpion32.spa.umn.edu,anTGCtree_data_599.root
2227517607,111.281,true,zfs,-1,true,scorpion2.spa.umn.edu,anTGCtree_data_102.root
2805564807,110.665,false,hdfs,-1,true,scorpion38.spa.umn.edu,anTGCtree_data_25.root
2302355277,1061.78,true,zfs,-1,true,scorpion34.spa.umn.edu,anTGCtree_data_171.root
2622177016,696.42,true,hdfs,-1,true,scorpion41.spa.umn.edu,anTGCtree_data_368.root
293928252,21.0834,false,hdfs,-1,true,scorpion39.spa.umn.edu,anTGCtree_data_818.root
3215140369,181.042,false,hdfs,-1,true,scorpion32.spa.umn.edu,anTGCtree_data_774.root
2636486642,617.221,true,hdfs,-1,true,scorpion38.spa.umn.edu,anTGCtree_data_665.root
1896926809,71.3161,false,hdfs,-1,true,scorpion37.spa.umn.edu,anTGCtree_data_395.root
2930616096,156.416,true,hdfs,-1,true,scorpion2.spa.umn.edu,anTGCtree_data_323.root
2156640709,1319.03,true,zfs,-1,true,scorpion32.spa.umn.edu,anTGCtree_data_278.root
1751293168,342.918,true,zfs,-1,true,scorpion38.spa.umn.edu,anTGCtree_data_233.root
2562612132,1668.23,true,zfs,-1,true,scorpion38.spa.umn.edu,anTGCtree_data_575.root
2297262398,114.806,false,hdfs,-1,true,scorpion43.spa.umn.edu,anTGCtree_data_161.root
2891680911,129.636,false,hdfs,-1,true,scorpion46.spa.umn.edu,anTGCtree_data_48.root
2778334754,108.132,false,hdfs,-1,true,scorpion27.spa.umn.edu,anTGCtree_data_446.root
2842494758,1487.42,true,hdfs,-1,true,scorpion25.spa.umn.edu,anTGCtree_data_589.root
3696566217,1423.49,true,zfs,-1,true,scorpion34.spa.umn.edu,anTGCtree_data_522.root
3002783996,934.13,true,zfs,-1,true,scorpion8.spa.umn.edu,anTGCtree_data_85.root
3180500134,1490.76,true,hdfs,-1,true,scorpion39.spa.umn.edu,anTGCtree_data_716.root
2467101135,153.997,true,hdfs,-1,true,scorpion2.spa.umn.edu,anTGCtree_data_209.root
3332070147,168.565,true,hdfs,-1,true,scorpion37.spa.umn.edu,anTGCtree_data_138.root
2408171197,134.297,true,hdfs,-1,true,scorpion26.spa.umn.edu,anTGCtree_data_182.root
3047632917,1260.55,true,hdfs,-1,true,scorpion25.spa.umn.edu,anTGCtree_data_689.root
3274645570,160.611,false,hdfs,-1,true,scorpion2.spa.umn.edu,anTGCtree_data_761.root
2134342121,2301.73,true,zfs,-1,true,scorpion25.spa.umn.edu,anTGCtree_data_375.root
2685254823,440.784,true,hdfs,-1,true,scorpion28.spa.umn.edu,anTGCtree_data_310.root
2588499432,99.1318,false,hdfs,-1,true,scorpion32.spa.umn.edu,anTGCtree_data_418.root
3084103168,1398.8,true,hdfs,-1,true,scorpion36.spa.umn.edu,anTGCtree_data_632.root
2837225753,935.503,true,zfs,-1,true,scorpion26.spa.umn.edu,anTGCtree_data_790.root
2294930721,439.092,true,hdfs,-1,true,scorpion19.spa.umn.edu,anTGCtree_data_521.root
3123065939,175.918,false,hdfs,-1,true,scorpion45.spa.umn.edu,anTGCtree_data_557.root
2691394103,137.296,false,hdfs,-1,true,scorpion4.spa.umn.edu,anTGCtree_data_251.root
3049322502,1979.76,true,hdfs,-1,true,scorpion33.spa.umn.edu,anTGCtree_data_578.root
2512750875,106.866,false,hdfs,-1,true,scorpion29.spa.umn.edu,anTGCtree_data_504.root
2382002935,1065.71,true,hdfs,-1,true,scorpion4.spa.umn.edu,anTGCtree_data_366.root
2616369906,1215.84,true,zfs,-1,true,scorpion31.spa.umn.edu,anTGCtree_data_461.root
2864134334,425.359,true,hdfs,-1,true,scorpion35.spa.umn.edu,anTGCtree_data_127.root
2015543742,163.67,true,hdfs,-1,true,scorpion32.spa.umn.edu,anTGCtree_data_234.root
1414614209,84.0631,false,hdfs,-1,true,scorpion39.spa.umn.edu,anTGCtree_data_816.root
2282995581,739.207,true,hdfs,-1,true,scorpion34.spa.umn.edu,anTGCtree_data_262.root
2719397302,168.391,false,hdfs,-1,true,scorpion32.spa.umn.edu,anTGCtree_data_772.root
2093113353,170.799,true,hdfs,-1,true,scorpion2.spa.umn.edu,anTGCtree_data_663.root
2557866382,1769.79,true,zfs,-1,true,scorpion29.spa.umn.edu,anTGCtree_data_436.root
3228161919,137.645,false,hdfs,-1,true,scorpion26.spa.umn.edu,anTGCtree_data_393.root
3455060789,366.863,false,hdfs,-1,true,scorpion44.spa.umn.edu,anTGCtree_data_532.root
3197757944,919.838,true,hdfs,-1,true,scorpion41.spa.umn.edu,anTGCtree_data_321.root
2214735240,1043.65,true,zfs,-1,true,scorpion29.spa.umn.edu,anTGCtree_data_743.root
2497080381,774.037,true,zfs,-1,true,scorpion27.spa.umn.edu,anTGCtree_data_12.root
3208551770,962.104,true,hdfs,-1,true,scorpion29.spa.umn.edu,anTGCtree_data_731.root
2209846120,113.777,false,hdfs,-1,true,scorpion46.spa.umn.edu,anTGCtree_data_697.root
2233431045,1412.6,true,zfs,-1,true,scorpion27.spa.umn.edu,anTGCtree_data_324.root
2609447578,500.046,true,hdfs,-1,true,scorpion40.spa.umn.edu,anTGCtree_data_426.root
2753680403,117.81,false,hdfs,-1,true,scorpion4.spa.umn.edu,anTGCtree_data_281.root
2921036722,1575.39,true,zfs,-1,true,scorpion32.spa.umn.edu,anTGCtree_data_276.root
3020637345,2475.84,true,zfs,-1,true,scorpion41.spa.umn.edu,anTGCtree_data_668.root
2724074163,1429.35,true,zfs,-1,true,scorpion38.spa.umn.edu,anTGCtree_data_231.root
2798529954,147.623,false,hdfs,-1,true,scorpion32.spa.umn.edu,anTGCtree_data_616.root
2538821436,192.71,true,hdfs,-1,true,scorpion19.spa.umn.edu,anTGCtree_data_473.root
3115383140,1663.9,true,zfs,-1,true,scorpion36.spa.umn.edu,anTGCtree_data_573.root
2300240456,647.959,true,zfs,-1,true,scorpion19.spa.umn.edu,anTGCtree_data_352.root
2961078914,260.924,false,hdfs,-1,true,scorpion42.spa.umn.edu,anTGCtree_data_16.root
2512574352,135.719,false,hdfs,-1,true,scorpion28.spa.umn.edu,anTGCtree_data_202.root
2322187109,2311.14,true,zfs,-1,true,scorpion25.spa.umn.edu,anTGCtree_data_377.root
2425823122,1265.13,true,zfs,-1,true,scorpion41.spa.umn.edu,anTGCtree_data_792.root
2426848113,100.157,false,hdfs,-1,true,scorpion28.spa.umn.edu,anTGCtree_data_698.root
3311262354,1198.13,true,hdfs,-1,true,scorpion29.spa.umn.edu,anTGCtree_data_734.root
2598965730,800.44,true,zfs,-1,true,scorpion27.spa.umn.edu,anTGCtree_data_120.root
2520669628,1541.23,true,zfs,-1,true,scorpion36.spa.umn.edu,anTGCtree_data_330.root
2853716439,113.734,false,hdfs,-1,true,scorpion33.spa.umn.edu,anTGCtree_data_284.root
1999768753,518.068,true,hdfs,-1,true,scorpion39.spa.umn.edu,anTGCtree_data_427.root
3109161798,2844.65,true,zfs,-1,true,scorpion41.spa.umn.edu,anTGCtree_data_672.root
2399132704,2135.23,true,zfs,-1,true,scorpion32.spa.umn.edu,anTGCtree_data_271.root
3254865306,1847.39,true,zfs,-1,true,scorpion2.spa.umn.edu,anTGCtree_data_225.root
2770842721,219.796,true,hdfs,-1,true,scorpion19.spa.umn.edu,anTGCtree_data_470.root
3023085350,163.154,false,hdfs,-1,true,scorpion37.spa.umn.edu,anTGCtree_data_615.root
3246213634,175.582,false,hdfs,-1,true,scorpion2.spa.umn.edu,anTGCtree_data_153.root
2801610798,2789.64,true,zfs,-1,true,scorpion19.spa.umn.edu,anTGCtree_data_357.root
2411560876,1518.2,true,zfs,-1,true,scorpion27.spa.umn.edu,anTGCtree_data_569.root
2486215168,198.394,false,hdfs,-1,true,scorpion45.spa.umn.edu,anTGCtree_data_20.root
2812881819,1969.62,true,zfs,-1,true,scorpion2.spa.umn.edu,anTGCtree_data_530.root
2111941352,940.018,true,hdfs,-1,true,scorpion26.spa.umn.edu,anTGCtree_data_800.root
2292218233,472.091,true,zfs,-1,true,scorpion42.spa.umn.edu,anTGCtree_data_151.root
2745865059,122.605,false,hdfs,-1,true,scorpion4.spa.umn.edu,anTGCtree_data_656.root
2631932375,1165.41,true,hdfs,-1,true,scorpion27.spa.umn.edu,anTGCtree_data_386.root
2609431546,104.931,false,hdfs,-1,true,scorpion40.spa.umn.edu,anTGCtree_data_350.root
2488926623,218.522,true,zfs,-1,true,scorpion32.spa.umn.edu,anTGCtree_data_18.root
2781351732,491.7,true,hdfs,-1,true,scorpion8.spa.umn.edu,anTGCtree_data_361.root
1974850657,112.727,false,hdfs,-1,true,scorpion8.spa.umn.edu,anTGCtree_data_510.root
2825964005,1122.88,true,hdfs,-1,true,scorpion34.spa.umn.edu,anTGCtree_data_582.root
2833890974,3670.73,true,zfs,-1,true,scorpion4.spa.umn.edu,anTGCtree_data_464.root
2527554361,104.227,false,hdfs,-1,true,scorpion29.spa.umn.edu,anTGCtree_data_811.root
2390135294,905.192,true,hdfs,-1,true,scorpion33.spa.umn.edu,anTGCtree_data_240.root
3394299373,196.448,true,hdfs,-1,true,scorpion34.spa.umn.edu,anTGCtree_data_131.root
2910110248,1253.76,true,hdfs,-1,true,scorpion8.spa.umn.edu,anTGCtree_data_659.root
2858836859,114.105,false,hdfs,-1,true,scorpion29.spa.umn.edu,anTGCtree_data_766.root
2126279259,487.805,true,hdfs,-1,true,scorpion34.spa.umn.edu,anTGCtree_data_267.root
1930087601,1618.9,true,zfs,-1,true,scorpion29.spa.umn.edu,anTGCtree_data_435.root
2848407847,1056.81,true,hdfs,-1,true,scorpion35.spa.umn.edu,anTGCtree_data_315.root
2778688237,133.982,false,hdfs,-1,true,scorpion31.spa.umn.edu,anTGCtree_data_537.root
2706013868,116.811,false,hdfs,-1,true,scorpion46.spa.umn.edu,anTGCtree_data_389.root
3020389872,2535.48,true,zfs,-1,true,scorpion8.spa.umn.edu,anTGCtree_data_740.root
3222315856,896.935,true,zfs,-1,true,scorpion44.spa.umn.edu,anTGCtree_data_562.root
2425422659,127.545,false,hdfs,-1,true,scorpion39.spa.umn.edu,anTGCtree_data_149.root
2294769590,110.011,false,hdfs,-1,true,scorpion35.spa.umn.edu,anTGCtree_data_213.root
3091885858,134.648,false,hdfs,-1,true,scorpion44.spa.umn.edu,anTGCtree_data_711.root
2657397063,1541.19,true,zfs,-1,true,scorpion8.spa.umn.edu,anTGCtree_data_257.root
2931787123,155.702,false,hdfs,-1,true,scorpion37.spa.umn.edu,anTGCtree_data_591.root
3043793239,1172.73,true,hdfs,-1,true,scorpion37.spa.umn.edu,anTGCtree_data_441.root
2456069195,199.573,true,hdfs,-1,true,scorpion32.spa.umn.edu,anTGCtree_data_484.root
2726739888,115.333,false,hdfs,-1,true,scorpion34.spa.umn.edu,anTGCtree_data_637.root
2869108867,480.811,true,hdfs,-1,true,scorpion8.spa.umn.edu,anTGCtree_data_415.root
2865272544,107.919,false,hdfs,-1,true,scorpion45.spa.umn.edu,anTGCtree_data_306.root
3316718096,1029.48,true,zfs,-1,true,scorpion31.spa.umn.edu,anTGCtree_data_642.root
2936188226,405.826,true,hdfs,-1,true,scorpion28.spa.umn.edu,anTGCtree_data_757.root
3193337997,858.541,true,zfs,-1,true,scorpion38.spa.umn.edu,anTGCtree_data_109.root
2410934203,109.798,false,hdfs,-1,true,scorpion38.spa.umn.edu,anTGCtree_data_686.root
2530847081,122.1,false,hdfs,-1,true,scorpion45.spa.umn.edu,anTGCtree_data_175.root
1866398291,1986.95,true,zfs,-1,true,scorpion30.spa.umn.edu,anTGCtree_data_335.root
2379959688,439.965,true,hdfs,-1,true,scorpion8.spa.umn.edu,anTGCtree_data_288.root
2784754013,112.283,false,hdfs,-1,true,scorpion33.spa.umn.edu,anTGCtree_data_430.root
831114077,307.846,true,hdfs,-1,true,scorpion42.spa.umn.edu,anTGCtree_data_700.root
3335816886,156.46,false,hdfs,-1,true,scorpion8.spa.umn.edu,anTGCtree_data_738.root
3287790019,134.875,false,hdfs,-1,true,scorpion45.spa.umn.edu,anTGCtree_data_125.root
2767388964,1912.78,true,zfs,-1,true,scorpion29.spa.umn.edu,anTGCtree_data_610.root
1870666517,1808.62,true,zfs,-1,true,scorpion28.spa.umn.edu,anTGCtree_data_198.root
2526258843,102.517,false,hdfs,-1,true,scorpion33.spa.umn.edu,anTGCtree_data_382.root
3014807424,1517.64,true,hdfs,-1,true,scorpion37.spa.umn.edu,anTGCtree_data_347.root
2299251902,2689.52,true,zfs,-1,true,scorpion26.spa.umn.edu,anTGCtree_data_754.root
2670086462,123.675,false,hdfs,-1,true,scorpion19.spa.umn.edu,anTGCtree_data_103.root
2295802135,138.327,false,hdfs,-1,true,scorpion37.spa.umn.edu,anTGCtree_data_798.root
3434055760,1010.86,true,hdfs,-1,true,scorpion28.spa.umn.edu,anTGCtree_data_652.root
3073761348,2160.53,true,zfs,-1,true,scorpion44.spa.umn.edu,anTGCtree_data_410.root
2600851848,2234.03,true,zfs,-1,true,scorpion27.spa.umn.edu,anTGCtree_data_457.root
2704407731,3064.1,true,zfs,-1,true,scorpion42.spa.umn.edu,anTGCtree_data_487.root
2152171494,524.837,true,hdfs,-1,true,scorpion28.spa.umn.edu,anTGCtree_data_245.root
3019400370,1929.44,true,hdfs,-1,true,scorpion25.spa.umn.edu,anTGCtree_data_552.root
3186052857,151.969,false,hdfs,-1,true,scorpion30.spa.umn.edu,anTGCtree_data_515.root
2826553263,123.151,false,hdfs,-1,true,scorpion2.spa.umn.edu,anTGCtree_data_92.root
3343610907,2193.36,true,zfs,-1,true,scorpion44.spa.umn.edu,anTGCtree_data_71.root
1771900405,2152.2,true,zfs,-1,true,scorpion34.spa.umn.edu,anTGCtree_data_297.root
2615939585,132.777,true,hdfs,-1,true,scorpion30.spa.umn.edu,anTGCtree_data_344.root
2323558742,88.9111,false,hdfs,-1,true,scorpion31.spa.umn.edu,anTGCtree_data_381.root
3021474241,140.978,false,hdfs,-1,true,scorpion2.spa.umn.edu,anTGCtree_data_100.root
3014468869,2926.08,true,zfs,-1,true,scorpion26.spa.umn.edu,anTGCtree_data_748.root
3023284311,1215,true,hdfs,-1,true,scorpion32.spa.umn.edu,anTGCtree_data_651.root
2413756197,137.953,false,hdfs,-1,true,scorpion37.spa.umn.edu,anTGCtree_data_795.root
2643099198,2650,true,zfs,-1,true,scorpion40.spa.umn.edu,anTGCtree_data_406.root
2383389535,1174.47,true,zfs,-1,true,scorpion35.spa.umn.edu,anTGCtree_data_493.root
2312700217,1471.04,true,zfs,-1,true,scorpion38.spa.umn.edu,anTGCtree_data_450.root
2394292985,906.074,true,hdfs,-1,true,scorpion25.spa.umn.edu,anTGCtree_data_248.root
2593073844,108.927,false,hdfs,-1,true,scorpion30.spa.umn.edu,anTGCtree_data_99.root
2443933528,98.4644,false,hdfs,-1,true,scorpion42.spa.umn.edu,anTGCtree_data_518.root
2510900488,1551.72,true,hdfs,-1,true,scorpion8.spa.umn.edu,anTGCtree_data_553.root
2439674837,105.598,false,hdfs,-1,true,scorpion27.spa.umn.edu,anTGCtree_data_146.root
2983440416,890.551,true,zfs,-1,true,scorpion44.spa.umn.edu,anTGCtree_data_561.root
2592156266,139.357,false,hdfs,-1,true,scorpion4.spa.umn.edu,anTGCtree_data_718.root
3020515272,131.942,false,hdfs,-1,true,scorpion2.spa.umn.edu,anTGCtree_data_207.root
1973139944,908.229,true,zfs,-1,true,scorpion42.spa.umn.edu,anTGCtree_data_254.root
2602474490,1081.43,true,hdfs,-1,true,scorpion4.spa.umn.edu,anTGCtree_data_478.root
2509465367,1063.58,true,hdfs,-1,true,scorpion37.spa.umn.edu,anTGCtree_data_448.root
1947495538,113.312,false,hdfs,-1,true,scorpion36.spa.umn.edu,anTGCtree_data_587.root
2182851484,81.9619,false,hdfs,-1,true,scorpion43.spa.umn.edu,anTGCtree_data_312.root
2433933355,435.582,true,hdfs,-1,true,scorpion8.spa.umn.edu,anTGCtree_data_42.root
2356738244,133.642,false,hdfs,-1,true,scorpion28.spa.umn.edu,anTGCtree_data_630.root
3342760279,1029.52,true,zfs,-1,true,scorpion31.spa.umn.edu,anTGCtree_data_643.root
3131444118,140.066,false,hdfs,-1,true,scorpion38.spa.umn.edu,anTGCtree_data_690.root
2697665875,799.533,true,zfs,-1,true,scorpion38.spa.umn.edu,anTGCtree_data_113.root
2763071205,1623.68,true,hdfs,-1,true,scorpion4.spa.umn.edu,anTGCtree_data_763.root
2857447241,2269.92,true,zfs,-1,true,scorpion30.spa.umn.edu,anTGCtree_data_338.root
2607125976,144.058,false,hdfs,-1,true,scorpion46.spa.umn.edu,anTGCtree_data_174.root
2349076925,641.789,true,hdfs,-1,true,scorpion42.spa.umn.edu,anTGCtree_data_17.root
3048099754,168.827,true,hdfs,-1,true,scorpion2.spa.umn.edu,anTGCtree_data_206.root
3160866299,1153.21,true,hdfs,-1,true,scorpion34.spa.umn.edu,anTGCtree_data_62.root
2054772891,88.0921,false,hdfs,-1,true,scorpion25.spa.umn.edu,anTGCtree_data_477.root
2915255037,2000.31,true,zfs,-1,true,scorpion28.spa.umn.edu,anTGCtree_data_604.root
2872965655,119.125,false,hdfs,-1,true,scorpion41.spa.umn.edu,anTGCtree_data_117.root
2592461825,101.106,false,hdfs,-1,true,scorpion34.spa.umn.edu,anTGCtree_data_236.root
2134780409,751.049,true,hdfs,-1,true,scorpion27.spa.umn.edu,anTGCtree_data_814.root
2944738885,2234.84,true,zfs,-1,true,scorpion28.spa.umn.edu,anTGCtree_data_19.root
2746615087,147.937,false,hdfs,-1,true,scorpion46.spa.umn.edu,anTGCtree_data_58.root
2335498226,155.238,true,hdfs,-1,true,scorpion2.spa.umn.edu,anTGCtree_data_506.root
2352614030,90.5188,false,hdfs,-1,true,scorpion25.spa.umn.edu,anTGCtree_data_364.root
2734648172,1598.21,true,hdfs,-1,true,scorpion4.spa.umn.edu,anTGCtree_data_391.root
2542580748,430.298,true,hdfs,-1,true,scorpion19.spa.umn.edu,anTGCtree_data_534.root
2307533844,89.791,false,hdfs,-1,true,scorpion29.spa.umn.edu,anTGCtree_data_32.root
3017906889,2227.49,true,zfs,-1,true,scorpion44.spa.umn.edu,anTGCtree_data_708.root
2574741408,98.8252,false,hdfs,-1,true,scorpion40.spa.umn.edu,anTGCtree_data_264.root
2158005300,1048,true,zfs,-1,true,scorpion34.spa.umn.edu,anTGCtree_data_157.root
3430163636,822.998,true,hdfs,-1,true,scorpion35.spa.umn.edu,anTGCtree_data_770.root
2653345568,110.652,false,hdfs,-1,true,scorpion26.spa.umn.edu,anTGCtree_data_661.root
3041583776,2668.44,true,zfs,-1,true,scorpion34.spa.umn.edu,anTGCtree_data_295.root
2735784480,1188.85,true,zfs,-1,true,scorpion35.spa.umn.edu,anTGCtree_data_495.root
3019642557,176.724,false,hdfs,-1,true,scorpion46.spa.umn.edu,anTGCtree_data_72.root
2374952481,1587.29,true,hdfs,-1,true,scorpion30.spa.umn.edu,anTGCtree_data_45.root
1849836761,71.1634,false,hdfs,-1,true,scorpion35.spa.umn.edu,anTGCtree_data_314.root
2449315273,478.361,true,hdfs,-1,true,scorpion38.spa.umn.edu,anTGCtree_data_421.root
2378484721,99.4021,false,hdfs,-1,true,scorpion33.spa.umn.edu,anTGCtree_data_692.root
2496979587,159.685,true,zfs,-1,true,scorpion2.spa.umn.edu,anTGCtree_data_115.root
2786724991,1033.91,true,hdfs,-1,true,scorpion29.spa.umn.edu,anTGCtree_data_765.root
3270538869,129.244,false,hdfs,-1,true,scorpion40.spa.umn.edu,anTGCtree_data_424.root
2750284654,1074.7,true,hdfs,-1,true,scorpion4.spa.umn.edu,anTGCtree_data_28.root
2135055645,2093.31,true,zfs,-1,true,scorpion19.spa.umn.edu,anTGCtree_data_777.root
2273811956,96.2687,false,hdfs,-1,true,scorpion34.spa.umn.edu,anTGCtree_data_73.root
2875194346,249.812,true,hdfs,-1,true,scorpion27.spa.umn.edu,anTGCtree_data_695.root
2961090579,2753.91,true,zfs,-1,true,scorpion40.spa.umn.edu,anTGCtree_data_4.root
1971512527,825.677,true,zfs,-1,true,scorpion42.spa.umn.edu,anTGCtree_data_544.root
2781469605,3077.52,true,zfs,-1,true,scorpion4.spa.umn.edu,anTGCtree_data_50.root
2315592560,141.655,true,hdfs,-1,true,scorpion44.spa.umn.edu,anTGCtree_data_204.root
2553024950,718.962,true,hdfs,-1,true,scorpion42.spa.umn.edu,anTGCtree_data_168.root
1964159204,674.632,true,zfs,-1,true,scorpion35.spa.umn.edu,anTGCtree_data_804.root
3087995446,1356.36,true,hdfs,-1,true,scorpion32.spa.umn.edu,anTGCtree_data_618.root
1829293292,73.5428,false,hdfs,-1,true,scorpion39.spa.umn.edu,anTGCtree_data_475.root
2590292393,229.262,false,hdfs,-1,true,scorpion40.spa.umn.edu,anTGCtree_data_215.root
2214561215,126.158,false,hdfs,-1,true,scorpion37.spa.umn.edu,anTGCtree_data_593.root
2403339553,139.349,true,hdfs,-1,true,scorpion2.spa.umn.edu,anTGCtree_data_486.root
