Linux 2.6.32-754.35.1.el6.x86_64 (hdfs-nn1.spa.umn.edu) 	02/18/2022 	_x86_64_	(16 CPU)

01:34:36 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
09:02:56 PM     all      0.09      0.00      0.09      0.13      0.00     99.70
09:03:16 PM     all      0.10      0.00      0.07      0.05      0.00     99.78
09:03:36 PM     all      0.12      0.00      0.13      0.08      0.00     99.66
09:03:56 PM     all      0.10      0.00      0.08      0.02      0.00     99.81
09:04:16 PM     all      0.10      0.00      0.08      0.07      0.00     99.75
09:04:36 PM     all      0.13      0.00      0.13      0.11      0.00     99.62
09:04:56 PM     all      0.11      0.00      0.07      0.08      0.00     99.73
09:05:16 PM     all      0.12      0.00      0.63      0.05      0.00     99.20
09:05:36 PM     all      0.21      0.00      0.20      0.07      0.00     99.51
09:05:56 PM     all      0.10      0.00      0.07      0.04      0.00     99.78
09:06:16 PM     all      0.12      0.00      0.09      0.03      0.00     99.76
09:06:36 PM     all      0.13      0.00      0.13      0.06      0.00     99.69
09:06:56 PM     all      0.10      0.00      0.09      0.09      0.00     99.73
09:07:16 PM     all      0.12      0.00      0.08      0.08      0.00     99.73
09:07:36 PM     all      0.12      0.00      0.13      0.08      0.00     99.67
09:07:56 PM     all      0.12      0.00      0.08      0.08      0.00     99.72
09:08:16 PM     all      0.16      0.00      0.09      0.07      0.00     99.69
09:08:36 PM     all      0.12      0.00      0.14      0.08      0.00     99.66
09:08:56 PM     all      0.41      0.00      0.13      0.10      0.00     99.35
09:09:16 PM     all      0.13      0.00      0.12      0.16      0.00     99.60
09:09:36 PM     all      2.22      0.00      0.41      0.14      0.00     97.23
09:09:56 PM     all      0.11      0.00      0.09      0.11      0.00     99.70
09:10:16 PM     all      0.11      0.00      1.13      0.08      0.00     98.68
09:10:36 PM     all      0.22      0.00      0.22      0.05      0.00     99.51
09:10:56 PM     all      0.13      0.00      0.12      0.17      0.00     99.59
09:11:16 PM     all      0.10      0.00      0.07      0.06      0.00     99.77
09:11:36 PM     all      0.15      0.00      0.13      0.05      0.00     99.67
09:11:56 PM     all      0.10      0.00      0.08      0.04      0.00     99.77
09:12:16 PM     all      0.10      0.00      0.07      0.07      0.00     99.76
09:12:36 PM     all      0.14      0.00      0.13      0.04      0.00     99.70
09:12:56 PM     all      0.11      0.00      0.08      0.13      0.00     99.68
09:13:16 PM     all      0.09      0.00      0.08      0.04      0.00     99.78
09:13:36 PM     all      0.13      0.00      0.13      0.06      0.00     99.68
09:13:56 PM     all      0.10      0.00      0.07      0.03      0.00     99.81
09:14:16 PM     all      0.08      0.00      0.08      0.03      0.00     99.81
09:14:36 PM     all      0.13      0.00      0.14      0.04      0.00     99.69
09:14:56 PM     all      0.10      0.00      0.08      0.09      0.00     99.73
09:15:16 PM     all      9.57      0.00      0.62      0.05      0.00     89.76
09:15:36 PM     all      8.18      0.00      0.30      0.06      0.00     91.45
09:15:56 PM     all      0.15      0.00      0.12      0.05      0.00     99.68
09:16:16 PM     all      0.10      0.00      0.07      0.04      0.00     99.79
09:16:36 PM     all      0.13      0.00      0.13      0.03      0.00     99.72
09:16:56 PM     all      0.10      0.00      0.08      0.09      0.00     99.72
09:17:16 PM     all      0.10      0.00      0.08      0.07      0.00     99.75
09:17:36 PM     all      0.13      0.00      0.12      0.05      0.00     99.70
09:17:56 PM     all      0.13      0.00      0.09      0.06      0.00     99.72
09:18:16 PM     all      0.10      0.00      0.07      0.03      0.00     99.80
09:18:36 PM     all      0.16      0.00      0.16      0.16      0.00     99.52
09:18:56 PM     all      0.08      0.00      0.08      0.08      0.00     99.75
09:19:16 PM     all      0.11      0.00      0.07      0.04      0.00     99.78
09:19:36 PM     all      0.12      0.00      0.13      0.08      0.00     99.67
09:19:56 PM     all      0.10      0.00      0.06      0.03      0.00     99.80
09:20:16 PM     all      0.11      0.00      1.22      0.08      0.00     98.59
09:20:36 PM     all      0.21      0.00      0.19      0.07      0.00     99.54
09:20:56 PM     all      0.11      0.00      0.08      0.11      0.00     99.70
09:21:16 PM     all      0.09      0.00      0.07      0.04      0.00     99.80
09:21:36 PM     all      0.13      0.00      0.13      0.04      0.00     99.69
09:21:56 PM     all      0.10      0.00      0.08      0.04      0.00     99.78
09:22:16 PM     all      0.10      0.00      0.07      0.07      0.00     99.76
09:22:36 PM     all      0.12      0.00      0.13      0.05      0.00     99.70
09:22:56 PM     all      0.12      0.00      0.08      0.05      0.00     99.75
09:23:16 PM     all      0.16      0.00      0.09      0.11      0.00     99.64
09:23:36 PM     all      0.13      0.00      0.13      0.04      0.00     99.71
09:23:56 PM     all      0.11      0.00      0.07      0.03      0.00     99.79
09:24:16 PM     all      0.10      0.00      0.08      0.04      0.00     99.79
09:24:36 PM     all      0.12      0.00      0.13      0.04      0.00     99.71
09:24:56 PM     all      0.11      0.00      0.07      0.03      0.00     99.78
09:25:16 PM     all      0.12      0.00      0.72      0.11      0.00     99.05
09:25:36 PM     all      0.22      0.00      0.20      0.06      0.00     99.53
09:25:56 PM     all      0.12      0.00      0.08      0.06      0.00     99.74
09:26:16 PM     all      0.11      0.00      0.07      0.03      0.00     99.79
09:26:36 PM     all      0.14      0.00      0.13      0.06      0.00     99.67
09:26:56 PM     all      0.12      0.00      0.08      0.04      0.00     99.77
09:27:16 PM     all      0.10      0.00      0.09      0.12      0.00     99.69
09:27:36 PM     all      0.12      0.00      0.13      0.08      0.00     99.67
09:27:56 PM     all      0.10      0.00      0.08      0.05      0.00     99.76
09:28:16 PM     all      0.09      0.00      0.08      0.03      0.00     99.80
09:28:36 PM     all      0.13      0.00      0.13      0.06      0.00     99.67
09:28:56 PM     all      0.11      0.00      0.08      0.06      0.00     99.75
09:29:16 PM     all      0.09      0.00      0.08      0.08      0.00     99.75
09:29:36 PM     all      0.12      0.00      0.14      0.04      0.00     99.70
09:29:56 PM     all      0.11      0.00      0.08      0.06      0.00     99.75
09:30:16 PM     all      9.39      0.00      0.74      0.07      0.00     89.80
09:30:36 PM     all      8.66      0.00      0.45      0.06      0.00     90.83
09:30:56 PM     all      0.10      0.00      0.08      0.07      0.00     99.75
09:31:16 PM     all      0.09      0.00      0.07      0.11      0.00     99.74
09:31:36 PM     all      0.13      0.00      0.13      0.05      0.00     99.69
09:31:56 PM     all      0.08      0.00      0.08      0.05      0.00     99.79
09:32:16 PM     all      0.10      0.00      0.08      0.05      0.00     99.77
09:32:36 PM     all      0.12      0.00      0.13      0.04      0.00     99.71
09:32:56 PM     all      0.12      0.00      0.08      0.05      0.00     99.74
09:33:16 PM     all      0.11      0.00      0.08      0.08      0.00     99.72
09:33:36 PM     all      0.13      0.00      0.13      0.06      0.00     99.68
09:33:56 PM     all      0.12      0.00      0.08      0.04      0.00     99.77
09:34:16 PM     all      0.13      0.00      0.08      0.06      0.00     99.73
09:34:36 PM     all      0.15      0.00      0.14      0.05      0.00     99.66
09:34:56 PM     all      0.11      0.00      0.08      0.04      0.00     99.77
09:35:16 PM     all      0.11      0.00      0.48      0.11      0.00     99.30
09:35:36 PM     all      0.21      0.00      0.19      0.07      0.00     99.52
09:35:56 PM     all      0.11      0.00      0.08      0.07      0.00     99.74
09:36:16 PM     all      0.11      0.00      0.08      0.03      0.00     99.78
09:36:36 PM     all      0.13      0.00      0.13      0.04      0.00     99.69
09:36:56 PM     all      0.18      0.00      0.08      0.04      0.00     99.70
09:37:16 PM     all      0.11      0.00      0.09      0.12      0.00     99.67
09:37:36 PM     all      0.12      0.00      0.13      0.08      0.00     99.66
09:37:56 PM     all      0.11      0.00      0.08      0.04      0.00     99.76
09:38:16 PM     all      0.15      0.00      0.08      0.09      0.00     99.67
09:38:36 PM     all      0.13      0.00      0.13      0.08      0.00     99.66
09:38:56 PM     all      2.54      0.00      0.41      0.11      0.00     96.95
09:39:16 PM     all      0.11      0.00      0.08      0.08      0.00     99.73
09:39:36 PM     all      0.13      0.00      0.14      0.10      0.00     99.64
09:39:56 PM     all      0.10      0.00      0.07      0.08      0.00     99.75
09:40:16 PM     all      0.13      0.00      0.49      0.06      0.00     99.32
09:40:36 PM     all      0.24      0.00      0.23      0.08      0.00     99.46
09:40:56 PM     all      0.12      0.00      0.08      0.05      0.00     99.75
09:41:16 PM     all      0.09      0.00      0.08      0.08      0.00     99.75
09:41:36 PM     all      0.13      0.00      0.13      0.08      0.00     99.67
09:41:56 PM     all      0.09      0.00      0.08      0.06      0.00     99.77
09:42:16 PM     all      0.10      0.00      0.07      0.04      0.00     99.79
09:42:36 PM     all      0.11      0.00      0.13      0.07      0.00     99.69
09:42:56 PM     all      0.10      0.00      0.08      0.07      0.00     99.75
09:43:16 PM     all      0.10      0.00      0.08      0.10      0.00     99.72
09:43:36 PM     all      0.13      0.00      0.14      0.07      0.00     99.67
09:43:56 PM     all      0.10      0.00      0.08      0.07      0.00     99.75
09:44:16 PM     all      0.09      0.00      0.08      0.03      0.00     99.80
09:44:36 PM     all      0.13      0.00      0.13      0.06      0.00     99.68
09:44:56 PM     all      0.11      0.00      0.07      0.05      0.00     99.77
09:45:16 PM     all      9.20      0.00      1.45      0.09      0.00     89.26
09:45:36 PM     all      8.16      0.00      0.32      0.06      0.00     91.45
09:45:56 PM     all      0.10      0.00      0.09      0.09      0.00     99.72
09:46:16 PM     all      0.11      0.00      0.07      0.04      0.00     99.78
09:46:36 PM     all      0.13      0.00      0.13      0.04      0.00     99.70
09:46:56 PM     all      0.12      0.00      0.08      0.05      0.00     99.75
09:47:16 PM     all      0.09      0.00      0.08      0.08      0.00     99.75
09:47:36 PM     all      0.13      0.00      0.15      0.06      0.00     99.66
09:47:56 PM     all      0.10      0.00      0.08      0.07      0.00     99.75
09:48:16 PM     all      0.10      0.00      0.07      0.03      0.00     99.80
09:48:36 PM     all      0.13      0.00      0.12      0.05      0.00     99.70
09:48:56 PM     all      0.09      0.00      0.08      0.04      0.00     99.79
09:49:16 PM     all      0.11      0.00      0.08      0.08      0.00     99.73
09:49:36 PM     all      0.13      0.00      0.13      0.05      0.00     99.69
09:49:56 PM     all      0.13      0.00      0.09      0.07      0.00     99.72
09:50:16 PM     all      0.14      0.00      0.92      0.06      0.00     98.88
09:50:36 PM     all      0.23      0.00      0.20      0.10      0.00     99.47
09:50:56 PM     all      0.10      0.00      0.08      0.04      0.00     99.78
09:51:16 PM     all      0.12      0.00      0.09      0.11      0.00     99.68
09:51:36 PM     all      0.13      0.00      0.13      0.07      0.00     99.67
09:51:56 PM     all      0.13      0.00      0.12      0.14      0.00     99.61
09:52:16 PM     all      0.10      0.00      0.08      0.08      0.00     99.74
09:52:36 PM     all      0.12      0.00      0.13      0.08      0.00     99.67
09:52:56 PM     all      0.11      0.00      0.08      0.07      0.00     99.74
09:53:16 PM     all      0.15      0.00      0.09      0.11      0.00     99.65
09:53:36 PM     all      0.12      0.00      0.13      0.05      0.00     99.70
09:53:56 PM     all      0.13      0.00      0.07      0.05      0.00     99.76
09:54:16 PM     all      0.10      0.00      0.07      0.05      0.00     99.78
09:54:36 PM     all      0.13      0.00      0.13      0.07      0.00     99.67
09:54:56 PM     all      0.10      0.00      0.08      0.04      0.00     99.77
09:55:16 PM     all      0.12      0.00      0.98      0.10      0.00     98.80
09:55:36 PM     all      0.20      0.00      0.18      0.07      0.00     99.55
09:55:56 PM     all      0.10      0.00      0.08      0.05      0.00     99.77
09:56:16 PM     all      0.11      0.00      0.08      0.04      0.00     99.77
09:56:36 PM     all      0.13      0.00      0.14      0.05      0.00     99.69
09:56:56 PM     all      0.10      0.00      0.08      0.04      0.00     99.78
09:57:16 PM     all      0.11      0.00      0.08      0.10      0.00     99.72
09:57:36 PM     all      0.13      0.00      0.14      0.03      0.00     99.70
09:57:56 PM     all      0.11      0.00      0.08      0.06      0.00     99.75
09:58:16 PM     all      0.10      0.00      0.07      0.04      0.00     99.79
09:58:36 PM     all      0.12      0.00      0.13      0.07      0.00     99.68
09:58:56 PM     all      0.10      0.00      0.08      0.03      0.00     99.79
09:59:16 PM     all      0.10      0.00      0.08      0.08      0.00     99.74
09:59:36 PM     all      0.13      0.00      0.13      0.04      0.00     99.70
09:59:56 PM     all      0.10      0.00      0.08      0.08      0.00     99.74
10:00:16 PM     all      9.67      0.00      0.54      0.06      0.00     89.74
10:00:36 PM     all      8.37      0.00      0.44      0.06      0.00     91.13
10:00:56 PM     all      0.11      0.00      0.07      0.04      0.00     99.78
10:01:16 PM     all      0.11      0.00      0.09      0.10      0.00     99.70
10:01:36 PM     all      0.13      0.00      0.13      0.06      0.00     99.68
10:01:56 PM     all      0.11      0.00      0.07      0.03      0.00     99.78
10:02:16 PM     all      0.11      0.00      0.08      0.08      0.00     99.74
10:02:36 PM     all      0.13      0.00      0.13      0.05      0.00     99.69
10:02:56 PM     all      0.11      0.00      0.08      0.05      0.00     99.76
10:03:16 PM     all      0.11      0.00      0.08      0.09      0.00     99.72
10:03:36 PM     all      0.12      0.00      0.13      0.06      0.00     99.69
10:03:56 PM     all      0.12      0.00      0.08      0.07      0.00     99.73
10:04:16 PM     all      0.11      0.00      0.07      0.07      0.00     99.75
10:04:36 PM     all      0.13      0.00      0.12      0.04      0.00     99.71
10:04:56 PM     all      0.11      0.00      0.08      0.04      0.00     99.78
10:05:16 PM     all      0.13      0.00      0.89      0.09      0.00     98.89
10:05:36 PM     all      0.22      0.00      0.18      0.06      0.00     99.53
10:05:56 PM     all      0.10      0.00      0.08      0.05      0.00     99.77
10:06:16 PM     all      0.12      0.00      0.08      0.04      0.00     99.76
10:06:36 PM     all      0.13      0.00      0.14      0.07      0.00     99.67
10:06:56 PM     all      2.54      0.00      0.43      0.17      0.00     96.86
10:07:16 PM     all      0.11      0.00      0.08      0.18      0.00     99.64
10:07:36 PM     all      0.14      0.00      0.14      0.09      0.00     99.63
10:07:56 PM     all      0.10      0.00      0.09      0.07      0.00     99.74
10:08:16 PM     all      0.16      0.00      0.09      0.07      0.00     99.68
10:08:36 PM     all      0.14      0.00      0.13      0.05      0.00     99.68
10:08:56 PM     all      0.12      0.00      0.08      0.06      0.00     99.74
10:09:16 PM     all      0.11      0.00      0.08      0.08      0.00     99.72
10:09:36 PM     all      0.11      0.00      0.13      0.08      0.00     99.68
10:09:56 PM     all      0.10      0.00      0.07      0.04      0.00     99.78
10:10:16 PM     all      0.12      0.00      0.42      0.07      0.00     99.39
10:10:36 PM     all      0.23      0.00      0.22      0.07      0.00     99.48
10:10:56 PM     all      0.12      0.00      0.11      0.05      0.00     99.72
10:11:16 PM     all      0.10      0.00      0.09      0.11      0.00     99.70
10:11:36 PM     all      0.12      0.00      0.14      0.05      0.00     99.69
10:11:56 PM     all      0.11      0.00      0.08      0.08      0.00     99.74
10:12:16 PM     all      0.11      0.00      0.08      0.05      0.00     99.77
10:12:36 PM     all      0.11      0.00      0.13      0.08      0.00     99.69
10:12:56 PM     all      0.10      0.00      0.08      0.07      0.00     99.75
10:13:16 PM     all      0.10      0.00      0.08      0.06      0.00     99.76
10:13:36 PM     all      0.12      0.00      0.13      0.09      0.00     99.65
10:13:56 PM     all      0.11      0.00      0.09      0.09      0.00     99.71
10:14:16 PM     all      0.10      0.00      0.08      0.04      0.00     99.79
10:14:36 PM     all      0.12      0.00      0.14      0.06      0.00     99.68
10:14:56 PM     all      0.11      0.00      0.08      0.07      0.00     99.74
10:15:16 PM     all      9.36      0.00      1.11      0.05      0.00     89.48
10:15:36 PM     all      8.55      0.00      0.31      0.11      0.00     91.03
10:15:56 PM     all      0.11      0.00      0.09      0.09      0.00     99.71
10:16:16 PM     all      0.10      0.00      0.09      0.06      0.00     99.75
10:16:36 PM     all      0.12      0.00      0.13      0.05      0.00     99.70
10:16:56 PM     all      0.11      0.00      0.08      0.05      0.00     99.77
10:17:16 PM     all      0.10      0.00      0.08      0.04      0.00     99.78
10:17:36 PM     all      0.13      0.00      0.15      0.10      0.00     99.63
10:17:56 PM     all      0.12      0.00      0.09      0.07      0.00     99.72
10:18:16 PM     all      0.11      0.00      0.08      0.04      0.00     99.77
10:18:36 PM     all      0.12      0.00      0.13      0.06      0.00     99.69
10:18:56 PM     all      0.11      0.00      0.08      0.04      0.00     99.77
10:19:16 PM     all      0.10      0.00      0.08      0.05      0.00     99.77
10:19:36 PM     all      0.12      0.00      0.13      0.10      0.00     99.65
10:19:56 PM     all      0.09      0.00      0.07      0.04      0.00     99.79
10:20:16 PM     all      0.13      0.00      0.59      0.06      0.00     99.21
10:20:36 PM     all      0.21      0.00      0.18      0.08      0.00     99.52
10:20:56 PM     all      0.10      0.00      0.08      0.05      0.00     99.77
10:21:16 PM     all      0.12      0.00      0.08      0.07      0.00     99.73
10:21:36 PM     all      0.12      0.00      0.14      0.10      0.00     99.65
10:21:56 PM     all      0.10      0.00      0.08      0.06      0.00     99.76
10:22:16 PM     all      0.12      0.00      0.07      0.05      0.00     99.76
10:22:36 PM     all      0.12      0.00      0.13      0.03      0.00     99.71
10:22:56 PM     all      0.10      0.00      0.08      0.05      0.00     99.77
10:23:16 PM     all      0.16      0.00      0.09      0.05      0.00     99.70
10:23:36 PM     all      0.15      0.00      0.17      0.12      0.00     99.56
10:23:56 PM     all      0.11      0.00      0.08      0.08      0.00     99.73
10:24:16 PM     all      0.11      0.00      0.07      0.04      0.00     99.78
10:24:36 PM     all      0.13      0.00      0.13      0.04      0.00     99.71
10:24:56 PM     all      0.12      0.00      0.07      0.03      0.00     99.78
10:25:16 PM     all      0.12      0.00      1.05      0.05      0.00     98.78
10:25:36 PM     all      0.21      0.00      0.19      0.14      0.00     99.46
10:25:56 PM     all      0.09      0.00      0.07      0.05      0.00     99.78
10:26:16 PM     all      0.11      0.00      0.08      0.03      0.00     99.77
10:26:36 PM     all      0.12      0.00      0.14      0.05      0.00     99.69
10:26:56 PM     all      0.09      0.00      0.08      0.04      0.00     99.79
10:27:16 PM     all      0.13      0.00      0.08      0.04      0.00     99.76
10:27:36 PM     all      0.12      0.00      0.13      0.12      0.00     99.63
10:27:56 PM     all      0.11      0.00      0.09      0.06      0.00     99.75
10:28:16 PM     all      0.11      0.00      0.08      0.07      0.00     99.74
10:28:36 PM     all      0.11      0.00      0.13      0.07      0.00     99.69
10:28:56 PM     all      0.11      0.00      0.08      0.04      0.00     99.77
10:29:16 PM     all      0.12      0.00      0.08      0.04      0.00     99.76
10:29:36 PM     all      0.13      0.00      0.14      0.10      0.00     99.63
10:29:56 PM     all      0.12      0.00      0.07      0.04      0.00     99.77
10:30:16 PM     all      9.06      0.00      1.46      0.08      0.00     89.39
10:30:36 PM     all      8.98      0.00      0.48      0.07      0.00     90.47
10:30:56 PM     all      0.11      0.00      0.08      0.05      0.00     99.76
10:31:16 PM     all      0.11      0.00      0.08      0.05      0.00     99.76
10:31:36 PM     all      0.12      0.00      0.14      0.09      0.00     99.65
10:31:56 PM     all      0.12      0.00      0.08      0.07      0.00     99.74
10:32:16 PM     all      0.13      0.00      0.08      0.07      0.00     99.72
10:32:36 PM     all      0.14      0.00      0.13      0.05      0.00     99.68
10:32:56 PM     all      0.13      0.00      0.09      0.07      0.00     99.71
10:33:16 PM     all      0.12      0.00      0.07      0.04      0.00     99.77
10:33:36 PM     all      0.13      0.00      0.13      0.11      0.00     99.64
10:33:56 PM     all      0.10      0.00      0.08      0.05      0.00     99.77
10:34:16 PM     all      0.12      0.00      0.08      0.06      0.00     99.74
10:34:36 PM     all      0.13      0.00      0.13      0.03      0.00     99.71
10:34:56 PM     all      0.12      0.00      0.08      0.06      0.00     99.75
10:35:16 PM     all      0.13      0.00      0.97      0.06      0.00     98.85
10:35:36 PM     all      0.19      0.00      0.20      0.13      0.00     99.48
10:35:56 PM     all      0.09      0.00      0.08      0.08      0.00     99.74
10:36:16 PM     all      0.12      0.00      0.08      0.06      0.00     99.75
10:36:36 PM     all      0.13      0.00      0.13      0.06      0.00     99.68
10:36:56 PM     all      0.42      0.00      0.15      0.10      0.00     99.33
10:37:16 PM     all      0.18      0.00      0.16      0.13      0.00     99.52
10:37:36 PM     all      2.05      0.00      0.41      0.19      0.00     97.35
10:37:56 PM     all      0.12      0.00      0.09      0.08      0.00     99.72
10:38:16 PM     all      0.16      0.00      0.10      0.10      0.00     99.63
10:38:36 PM     all      0.12      0.00      0.14      0.06      0.00     99.68
10:38:56 PM     all      0.10      0.00      0.07      0.07      0.00     99.77
10:39:16 PM     all      0.12      0.00      0.08      0.04      0.00     99.76
10:39:36 PM     all      0.12      0.00      0.13      0.11      0.00     99.64
10:39:56 PM     all      0.11      0.00      0.08      0.06      0.00     99.75
10:40:16 PM     all      0.13      0.00      1.20      0.06      0.00     98.62
10:40:36 PM     all      0.23      0.00      0.20      0.05      0.00     99.52
10:40:56 PM     all      0.11      0.00      0.08      0.05      0.00     99.76
10:41:16 PM     all      0.11      0.00      0.08      0.03      0.00     99.78
10:41:36 PM     all      0.13      0.00      0.15      0.12      0.00     99.60
10:41:56 PM     all      0.10      0.00      0.08      0.06      0.00     99.77
10:42:16 PM     all      0.11      0.00      0.08      0.10      0.00     99.71
10:42:36 PM     all      0.13      0.00      0.13      0.05      0.00     99.69
10:42:56 PM     all      0.11      0.00      0.08      0.06      0.00     99.74
10:43:16 PM     all      0.11      0.00      0.09      0.06      0.00     99.74
10:43:36 PM     all      0.12      0.00      0.15      0.14      0.00     99.60
10:43:56 PM     all      0.11      0.00      0.08      0.04      0.00     99.77
10:44:16 PM     all      0.15      0.00      0.12      0.03      0.00     99.70
10:44:36 PM     all      0.12      0.00      0.14      0.07      0.00     99.67
10:44:56 PM     all      0.11      0.00      0.08      0.04      0.00     99.77
10:45:16 PM     all      9.29      0.00      0.87      0.05      0.00     89.78
10:45:36 PM     all      8.53      0.00      0.33      0.14      0.00     90.99
10:45:56 PM     all      0.10      0.00      0.09      0.03      0.00     99.78
10:46:16 PM     all      0.11      0.00      0.08      0.06      0.00     99.76
10:46:36 PM     all      0.12      0.00      0.13      0.05      0.00     99.70
10:46:56 PM     all      0.10      0.00      0.07      0.04      0.00     99.79
10:47:16 PM     all      0.09      0.00      0.07      0.07      0.00     99.77
10:47:36 PM     all      0.14      0.00      0.14      0.10      0.00     99.62
10:47:56 PM     all      0.10      0.00      0.08      0.07      0.00     99.75
10:48:16 PM     all      0.11      0.00      0.09      0.05      0.00     99.76
10:48:36 PM     all      0.13      0.00      0.14      0.06      0.00     99.67
10:48:56 PM     all      0.09      0.00      0.07      0.05      0.00     99.79
10:49:16 PM     all      0.10      0.00      0.08      0.03      0.00     99.79
10:49:36 PM     all      0.13      0.00      0.13      0.11      0.00     99.63
10:49:56 PM     all      0.10      0.00      0.07      0.03      0.00     99.80
10:50:16 PM     all      0.13      0.00      0.81      0.06      0.00     99.00
10:50:36 PM     all      0.22      0.00      0.20      0.05      0.00     99.52
10:50:56 PM     all      0.09      0.00      0.07      0.07      0.00     99.77
10:51:16 PM     all      0.10      0.00      0.07      0.04      0.00     99.79
10:51:36 PM     all      0.13      0.00      0.13      0.11      0.00     99.63
10:51:56 PM     all      0.12      0.00      0.08      0.05      0.00     99.76
10:52:16 PM     all      0.11      0.00      0.08      0.08      0.00     99.73
10:52:36 PM     all      0.12      0.00      0.14      0.07      0.00     99.67
10:52:56 PM     all      0.09      0.00      0.08      0.05      0.00     99.78
10:53:16 PM     all      0.15      0.00      0.08      0.05      0.00     99.71
10:53:36 PM     all      0.12      0.00      0.13      0.12      0.00     99.63
10:53:56 PM     all      0.10      0.00      0.07      0.04      0.00     99.80
10:54:16 PM     all      0.10      0.00      0.08      0.05      0.00     99.77
10:54:36 PM     all      0.13      0.00      0.13      0.05      0.00     99.69
10:54:56 PM     all      0.08      0.00      0.08      0.06      0.00     99.78
10:55:16 PM     all      0.13      0.00      0.96      0.06      0.00     98.85
10:55:36 PM     all      0.22      0.00      0.19      0.11      0.00     99.48
10:55:56 PM     all      0.09      0.00      0.07      0.03      0.00     99.81
10:56:16 PM     all      0.12      0.00      0.08      0.06      0.00     99.74
10:56:36 PM     all      0.13      0.00      0.12      0.05      0.00     99.70
10:56:56 PM     all      0.10      0.00      0.07      0.07      0.00     99.76
10:57:16 PM     all      0.10      0.00      0.08      0.09      0.00     99.73
10:57:36 PM     all      0.12      0.00      0.14      0.10      0.00     99.64
10:57:56 PM     all      0.10      0.00      0.08      0.05      0.00     99.77
10:58:16 PM     all      0.11      0.00      0.08      0.04      0.00     99.77
10:58:36 PM     all      0.14      0.00      0.17      0.15      0.00     99.54
10:58:56 PM     all      0.10      0.00      0.08      0.04      0.00     99.78
10:59:16 PM     all      0.11      0.00      0.07      0.06      0.00     99.76
10:59:36 PM     all      0.13      0.00      0.14      0.10      0.00     99.63
10:59:56 PM     all      0.09      0.00      0.07      0.04      0.00     99.80
11:00:16 PM     all      9.53      0.00      1.07      0.06      0.00     89.33
11:00:36 PM     all      8.99      0.00      0.44      0.05      0.00     90.52
11:00:56 PM     all      0.11      0.00      0.08      0.04      0.00     99.78
11:01:16 PM     all      0.11      0.00      0.08      0.08      0.00     99.73
11:01:36 PM     all      0.13      0.00      0.13      0.12      0.00     99.62
11:01:56 PM     all      0.10      0.00      0.07      0.05      0.00     99.78
11:02:16 PM     all      0.10      0.00      0.08      0.08      0.00     99.74
11:02:36 PM     all      0.13      0.00      0.14      0.06      0.00     99.67
11:02:56 PM     all      0.10      0.00      0.08      0.04      0.00     99.77
11:03:16 PM     all      0.11      0.00      0.08      0.04      0.00     99.78
11:03:36 PM     all      0.16      0.00      0.15      0.10      0.00     99.59
11:03:56 PM     all      0.10      0.00      0.08      0.08      0.00     99.74
11:04:16 PM     all      0.11      0.00      0.07      0.04      0.00     99.78
11:04:36 PM     all      0.13      0.00      0.11      0.04      0.00     99.72
11:04:56 PM     all      0.11      0.00      0.10      0.09      0.00     99.71
11:05:16 PM     all      0.10      0.00      0.58      0.03      0.00     99.29
11:05:36 PM     all      0.21      0.00      0.18      0.08      0.00     99.53
11:05:56 PM     all      0.09      0.00      0.09      0.13      0.00     99.69
11:06:16 PM     all      0.10      0.00      0.08      0.06      0.00     99.76
11:06:36 PM     all      0.12      0.00      0.12      0.05      0.00     99.71
11:06:56 PM     all      0.09      0.00      0.09      0.06      0.00     99.76
11:07:16 PM     all      0.10      0.00      0.08      0.06      0.00     99.76
11:07:36 PM     all      0.12      0.00      0.12      0.07      0.00     99.70
11:07:56 PM     all      0.10      0.00      0.09      0.12      0.00     99.69
11:08:16 PM     all      0.15      0.00      0.10      0.07      0.00     99.68
11:08:36 PM     all      0.12      0.00      0.12      0.12      0.00     99.64
11:08:56 PM     all      0.40      0.00      0.15      0.08      0.00     99.37
11:09:16 PM     all      0.16      0.00      0.13      0.10      0.00     99.61
11:09:36 PM     all      2.20      0.00      0.41      0.14      0.00     97.25
11:09:56 PM     all      0.10      0.00      0.09      0.10      0.00     99.71
11:10:16 PM     all      0.12      0.00      1.09      0.07      0.00     98.73
11:10:36 PM     all      0.22      0.00      0.21      0.09      0.00     99.48
11:10:56 PM     all      0.12      0.00      0.12      0.04      0.00     99.72
11:11:16 PM     all      0.10      0.00      0.08      0.07      0.00     99.74
11:11:36 PM     all      0.12      0.00      0.13      0.06      0.00     99.68
11:11:56 PM     all      0.12      0.00      0.10      0.09      0.00     99.70
11:12:16 PM     all      0.11      0.00      0.08      0.06      0.00     99.76
11:12:36 PM     all      0.11      0.00      0.12      0.05      0.00     99.72
11:12:56 PM     all      0.10      0.00      0.09      0.07      0.00     99.74
11:13:16 PM     all      0.11      0.00      0.08      0.04      0.00     99.77
11:13:36 PM     all      0.12      0.00      0.12      0.07      0.00     99.70
11:13:56 PM     all      0.11      0.00      0.09      0.08      0.00     99.72
11:14:16 PM     all      0.11      0.00      0.07      0.04      0.00     99.77
11:14:36 PM     all      0.12      0.00      0.13      0.05      0.00     99.70
11:14:56 PM     all      0.11      0.00      0.09      0.03      0.00     99.77
